job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Hà Nội,location_Hồ Chí Minh,location_Đồng Nai,location_Bình Dương,location_Hải Dương,location_Đà Nẵng,industry_CNTT - Phần mềm,industry_Kế toán / Kiểm toán,industry_Tài chính / Đầu tư,industry_Ngân hàng,industry_Dịch vụ khách hàng,industry_Thống kê,industry_Ngành khác,industry_Bán hàng / Kinh doanh,industry_Nhân sự,industry_Sản xuất / Vận hành sản xuất,industry_CNTT - Phần cứng / Mạng,industry_Bưu chính viễn thông,industry_Tiếp thị / Marketing,industry_Hành chính / Thư ký,industry_Tiếp thị trực tuyến,industry_Bất động sản,industry_Quản lý điều hành,industry_Bảo hiểm,industry_Biên phiên dịch,industry_Dược phẩm,industry_Chứng khoán,industry_Vận chuyển / Giao nhận /Kho vận,industry_Thu mua / Vật tư,industry_Thực phẩm & Đồ uống,industry_Mới tốt nghiệp / Thực tập,industry_Tư vấn,industry_Bán lẻ / Bán sỉ,industry_Dệt may / Da giày / Thời trang,industry_Hàng gia dụng / Chăm sóc cá nhân,industry_Luật / Pháp lý,industry_Cơ khí / Ô tô / Tự động hóa,industry_Quản lý chất lượng (QA/QC),industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_Giải trí,industry_Y tế / Chăm sóc sức khỏe,job_id
https://careerbuilder.vn/vi/tim-viec-lam/tester-phong-phan-tich-va-dam-ban-chat-luong-khoi-du-lieu.35BDBD77.html,tester -  phòng phân tích và đảm bản chất lượng - khối dữ liệu,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-06,2023-11-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBD77
https://careerbuilder.vn/vi/tim-viec-lam/business-analyst-khoi-du-lieu.35BDBD74.html,business analyst - khối dữ liệu,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-06,2023-11-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBD74
https://careerbuilder.vn/vi/tim-viec-lam/business-analyst-khoi-du-lieu.35BDFF14.html,business analyst - khối dữ liệu,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-10,2023-11-11,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFF14
https://careerbuilder.vn/vi/tim-viec-lam/tester-phong-phan-tich-va-dam-ban-chat-luong-khoi-du-lieu.35BDFF12.html,tester -  phòng phân tích và đảm bản chất lượng - khối dữ liệu,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-10,2023-11-11,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFF12
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-tri-van-hanh-he-thong-du-an-omni-channel.35BEED79.html,chuyên viên quản trị vận hành hệ thống - dự án omni channel,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,2023-12-07,2023-11-15,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEED79
https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-backend-java-developer.35BDCD28.html,hà nội - backend java developer,CÔNG TY TÀI CHÍNH TNHH NGÂN HÀNG TMCP SÀI GÒN - HÀ NỘI  (SHBFinance),Hà Nội,2023-12-14,2023-11-15,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDCD28
https://careerbuilder.vn/vi/tim-viec-lam/lap-trinh-vien-full-stack-ha-noi.35BEBA7D.html,lập trình viên full stack - hà nội,Công ty cổ phần SANAN,Hà Nội,2023-11-27,2023-11-17,Nhân viên chính thức,15 Tr - 20 Tr VND,Nhân viên,15.0,20.0,VND,2.0,,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEBA7D
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-ban-hang-xe-du-lich-thaco-auto-mien-bac.35BEE1B7.html,chuyên viên quản lý bán hàng xe du lịch | thaco auto miền bắc,Công ty TNHH THACO AUTO (Văn phòng Miền Bắc),Hà Nội,2023-11-30,2023-11-16,Nhân viên chính thức,12 Tr - 18 Tr VND,Nhân viên,12.0,18.0,VND,1.0,6.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35BEE1B7
https://careerbuilder.vn/vi/tim-viec-lam/product-owner.35BDE148.html,product owner,Elofun Entertainment,Hồ Chí Minh,2023-12-08,2023-11-09,Nhân viên chính thức,Trên10 Tr VND,Nhân viên,10.0,,VND,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35BDE148
https://careerbuilder.vn/vi/tim-viec-lam/logistics-officer-da-nang-city.35BEF5A7.html,logistics officer ( da nang city ),Carlsberg Group,Đà Nẵng,2023-12-13,2023-11-13,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEF5A7
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-tich-hop-du-an-nang-cap-corebanking.35BDB9B7.html,chuyên viên phát triển tích hợp - dự án nâng cấp corebanking,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,2023-12-05,2023-11-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB9B7
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-va-quan-tri-dich-vu-tai-chinh-k-cntt.35BDFE5D.html,chuyên viên phân tích và quản trị dịch vụ tài chính - k.cntt,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-12-10,2023-11-11,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFE5D
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tich-hop-du-lieu-intergration-engineering.35BDFE61.html,chuyên viên tích hợp dữ liệu (intergration engineering),Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-12-10,2023-11-11,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,4.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFE61
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-tich-hop-du-an-nang-cap-corebanking.35BEE912.html,chuyên viên phát triển tích hợp - dự án nâng cấp corebanking,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,2023-12-05,2023-11-13,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE912
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tich-hop-du-lieu-intergration-engineering.35BEEC00.html,chuyên viên tích hợp dữ liệu (intergration engineering),Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-11-30,2023-11-14,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,4.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEEC00
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-va-quan-tri-dich-vu-tai-chinh-k-cntt.35BEEC2E.html,chuyên viên phân tích và quản trị dịch vụ tài chính - k.cntt,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-11-30,2023-11-14,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEEC2E
https://careerbuilder.vn/vi/tim-viec-lam/senior-developer.35BEF844.html,senior developer,Công Ty Cổ Phần Vacxin Việt Nam,Hồ Chí Minh,2023-12-31,2023-11-14,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEF844
https://careerbuilder.vn/vi/tim-viec-lam/business-analyst-lead-mid-senior.35BE09A6.html,business analyst lead (mid/senior),Công ty Cổ phần Công nghệ ITG,Hà Nội,2023-12-16,2023-11-17,Nhân viên chính thức,Lên đến30 Tr VND,Trưởng nhóm / Giám sát,,30.0,VND,3.0,,năm,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35BE09A6
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tich-hop-du-lieu-intergration-engineering.35BDBCA3.html,chuyên viên tích hợp dữ liệu (intergration engineering),Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-12-06,2023-11-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,4.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBCA3
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-tich-hop-du-an-nang-cap-corebanking.35BDF3F8.html,chuyên viên phát triển tích hợp - dự án nâng cấp corebanking,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,2023-12-05,2023-11-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF3F8
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-va-quan-tri-dich-vu-tai-chinh-k-cntt.35BDBCB7.html,chuyên viên phân tích và quản trị dịch vụ tài chính - k.cntt,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-12-06,2023-11-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBCB7
https://careerbuilder.vn/vi/tim-viec-lam/associate-software-engineer-oracle-sql.35BEEE43.html,"associate software engineer (oracle, sql)",Công Ty Cổ Phần VNG,Hồ Chí Minh,2023-12-21,2023-11-15,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEEE43
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-san-pham-tien-trai-phieu.35BDBB97.html,chuyên viên phát triển sản phẩm tiền & trái phiếu,CÔNG TY CỔ PHẦN CHỨNG KHOÁN HD,Hồ Chí Minh,2023-12-05,2023-11-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBB97
https://careerbuilder.vn/vi/tim-viec-lam/it-chuyen-gia-co-so-du-lieu.35BDB144.html,it - chuyên gia cơ sở dữ liệu,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,2023-11-28,2023-10-30,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,5.0,,năm,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB144
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-it-helpdesk-tai-kcn-quang-minh-ha-noi-co-xe-dua-don-700-800.35BDD8A0.html,nhân viên it helpdesk tại kcn quang minh - hà nội có xe đưa đón ( 700-800$),Công Ty TNHH OS POWER Việt Nam,Hà Nội,2023-11-20,2023-10-22,Nhân viên chính thức,700 - 800 USD,Nhân viên,700.0,800.0,USD,1.0,2.0,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDD8A0
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-it-cong-ty-nhat-tai-kcn-thang-long-ha-noi-15-17mil.35BDBE4A.html,nhân viên it công ty nhật tại kcn thăng long - hà nội ( 15-17mil),Công Ty TNHH OS POWER Việt Nam,Hà Nội,2023-12-06,2023-11-07,Nhân viên chính thức,15 Tr - 17 Tr VND,Nhân viên,15.0,17.0,VND,1.0,2.0,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35BDBE4A
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-ha-tang-mang.35BDEAFC.html,trưởng phòng hạ tầng mạng,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,2023-12-01,2023-11-02,Nhân viên chính thức,50 Tr - 80 Tr VND,Quản lý,50.0,80.0,VND,1.0,3.0,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDEAFC
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phan-tich-va-tich-hop-du-lieu-intergration-engineering.35BDFE60.html,chuyên viên cao cấp phân tích và tích hợp dữ liệu (intergration engineering),Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-12-10,2023-11-11,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFE60
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phan-tich-va-tich-hop-du-lieu-intergration-engineering.35BEEC2C.html,chuyên viên cao cấp phân tích và tích hợp dữ liệu (intergration engineering),Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-11-30,2023-11-14,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEEC2C
https://careerbuilder.vn/vi/tim-viec-lam/ho-giam-doc-xay-dung-mo-hinh-dinh-luong.35BE153E.html,ho - giám đốc xây dựng mô hình & định lượng,ACB - Ngân Hàng TMCP Á Châu,Hồ Chí Minh,2023-11-23,2023-11-16,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE153E
https://careerbuilder.vn/vi/tim-viec-lam/cv-cvc-cvcc-thong-tin-quan-tri-fm-cb-va-ib-mis-2.35BDCEF0.html,"cv/cvc/cvcc thông tin quản trị fm, cb và ib (mis 2)",Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,2023-12-15,2023-11-16,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDCEF0
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-lap-trinh-java-msb-it-bu-dxd-1m406.35BE19F1.html,chuyên viên cao cấp lập trình java - msb it bu - dxd - 1m406,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,2023-11-30,2023-11-18,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,4.0,5.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE19F1
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phan-tich-va-tich-hop-du-lieu-intergration-engineering.35BDBCB2.html,chuyên viên cao cấp phân tích và tích hợp dữ liệu (intergration engineering),Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-12-06,2023-11-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBCB2
https://careerbuilder.vn/vi/tim-viec-lam/head-of-intergrated-data-governance-department-ha-noi-ta003.35BDFB2B.html,head of intergrated data governance department - hà nội - ta003,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-09,2023-11-10,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,8.0,10.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFB2B
https://careerbuilder.vn/vi/tim-viec-lam/cv-cvc-quan-tri-va-kiem-dinh-mo-hinh-phong-qtrr-tich-hop-ha-noi-ta107.35BEE38A.html,cv/cvc quản trị và kiểm định mô hình - phòng qtrr tích hợp - hà nội - ta107,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-11-30,2023-11-16,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE38A
https://careerbuilder.vn/vi/tim-viec-lam/data-engineer-expert.35BDB3F8.html,data engineer expert,Công ty Tài Chính Cổ Phần Tín Việt,Hồ Chí Minh,2023-11-29,2023-10-31,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,5.0,7.0,năm,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB3F8
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-ha-tang.35BDBE83.html,nhân viên hạ tầng,Tổng Công ty Đối Tác Chân Thật,Hồ Chí Minh,2023-12-06,2023-11-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBE83
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-ha-tang.35BDCBA7.html,nhân viên hạ tầng,Tổng Công ty Đối Tác Chân Thật,Hồ Chí Minh,2023-12-13,2023-11-14,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDCBA7
https://careerbuilder.vn/vi/tim-viec-lam/senior-software-engineer.35BDAE5B.html,senior software engineer,Công Ty TNHH JAC Recruitment Vietnam,Hà Nội,2023-11-26,2023-10-28,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,7.0,15.0,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDAE5B
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-scientist-ii-zalopay-data-platform.35BDF034.html,"senior data scientist ii (zalopay, data platform)",Công Ty Cổ Phần VNG,Hồ Chí Minh,2023-12-03,2023-11-04,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,3.0,8.0,năm,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF034
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-danh-muc-rui-ro-risk-porfolio-specialist.35BEDEF9.html,(chuyên viên quản lý danh mục rủi ro) risk porfolio specialist,CÔNG TY CỔ PHẦN GIẢI PHÁP THANH TOÁN SỐ (ứng dụng MFAST),Hồ Chí Minh,2023-12-31,2023-11-14,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,3.0,năm,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEDEF9
https://careerbuilder.vn/vi/tim-viec-lam/fp-a-director.35BF003B.html,fp&a director,Coca-Cola,Hồ Chí Minh,2023-12-17,2023-11-17,Nhân viên chính thức,Cạnh tranh,Giám đốc,,,,5.0,20.0,năm,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF003B
https://careerbuilder.vn/vi/tim-viec-lam/data-engineer-ha-noi-ta083.35BEE2AB.html,data engineer - hà nội - ta083,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-11-30,2023-11-16,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE2AB
https://careerbuilder.vn/vi/tim-viec-lam/ho-hn-chuyen-vien-quan-ly-ung-dung-ngoai-core-banking-devops-khoi-cnnh.35BE0BF8.html,[ho hn] chuyên viên quản lý ứng dụng ngoài core banking (devops) - khối cnnh,ABBANK - Ngân Hàng TMCP An Bình,Hà Nội,2023-12-17,2023-11-18,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0BF8
https://careerbuilder.vn/vi/tim-viec-lam/ai-researcher.35BDE839.html,ai researcher,CÔNG TY TNHH CÔNG NGHỆ ASILLA VIỆT NAM,Hà Nội,2023-11-28,2023-10-30,Nhân viên chính thức,"Lên đến2,500 USD",Nhân viên,,2.5,USD,1.0,5.0,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE839
https://careerbuilder.vn/vi/tim-viec-lam/it-audit-manager.35BDB2A5.html,it audit manager,Central Retail in Vietnam,Hồ Chí Minh,2023-11-28,2023-10-30,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,3.0,5.0,năm,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB2A5
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-quan-tri-du-lieu-tai-chinh-ha-noi-ta119.35BDAE7C.html,chuyên gia quản trị dữ liệu tài chính - hà nội - ta119,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-11-26,2023-10-28,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,7.0,9.0,năm,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDAE7C
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-quan-tri-du-lieu-ha-noi-ta125.35BDB048.html,chuyên gia quản trị dữ liệu - hà nội - ta125,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-11-27,2023-10-29,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,6.0,10.0,năm,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB048
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-tu-van-trien-khai-sap.35BE18B2.html,trưởng phòng tư vấn triển khai sap,CÔNG TY CỔ PHẦN CÔNG NGHỆ CITEK,Hà Nội,2023-11-24,2023-11-15,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,4.0,,năm,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35BE18B2
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-ung-dung-backend-bac-a-bank-khoi-ngan-hang-so.35BDA774.html,chuyên viên phát triển ứng dụng (backend) - [bac a bank - khối ngân hàng số],Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hà Nội,2023-11-22,2023-10-24,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,7.0,năm,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDA774
